Rank,Player,Movement,Nation,DOB,Event,Points,Player ID,Last Name,First Name
947,"GILISEN, Alexander",+47,BEL,22 Jan 2002,31,36.25,100273662,GILISEN, Alexander
948,"AVRAAM, Christos",0,CYP,03 Sep 2001,18,36.25,100261697,AVRAAM, Christos
949,"BAGADE, Prasanna Pravin",0,IND,07 Jul 2001,41,36.25,100278575,BAGADE, Prasanna Pravin
950,"MERCELINA, Philippe",0,NED,12 Feb 2002,25,36.25,100289349,MERCELINA, Philippe
951,"PENEV, Ivan",0,BUL,15 May 2003,16,36.00,100253272,PENEV, Ivan
952,"ANTHROP, Jack",0,USA,05 Nov 2003,8,36.00,100376991,ANTHROP, Jack
953,"CLARKE, Corey",0,AUS,20 Nov 2000,6,36.00,100332640,CLARKE, Corey
954,"KOBAYASHI, Toi",0,JPN,11 Dec 2000,22,36.00,100318995,KOBAYASHI, Toi
955,"JUNG, Hwijin",+131,KOR,30 Jan 2002,14,35.75,100285796,JUNG, Hwijin
956,"LABBE, Simon",-1,CAN,02 Aug 2000,14,35.75,100286442,LABBE, Simon
957,"BENN, Satchel",0,NZL,19 Jan 2001,22,35.75,100298425,BENN, Satchel
958,"WARGOCKI, Michal",+2,POL,27 Jan 2001,22,35.50,100256407,WARGOCKI, Michal
959,"ALVAREZ PRADO, Pedro Javier",+1183,VEN,28 May 2003,5,35.50,100347991,ALVAREZ PRADO, Pedro Javier
960,"SAIDMUHAMEDOV, Abdurahman",+2,UZB,03 Mar 2003,27,35.25,100291362,SAIDMUHAMEDOV, Abdurahman
961,"QUINZI, Gianluca",+2,ITA,08 Apr 2001,6,35.25,100204878,QUINZI, Gianluca
962,"AKKOYUN, Umut",+2,TUR,10 Jul 2000,10,35.25,100204489,AKKOYUN, Umut
963,"AGEE, Michael",-61,USA,24 Jan 2000,11,35.25,100246602,AGEE, Michael
964,"STAEHELI , Luca",+1,SUI,08 Mar 2000,3,35.00,100197292,STAEHELI , Luca
965,"MCCARTHY, Jack",+1,AUS,29 Oct 2002,9,35.00,100360640,MCCARTHY, Jack
966,"MARQUISELLI, Victorio",+1,ARG,11 Sep 2002,6,35.00,100363651,MARQUISELLI, Victorio
967,"CHIN, John",+1,JAM,15 Sep 2003,27,35.00,100344037,CHIN, John
968,"FONSECA, Fernando",+1,BRA,13 Sep 2001,8,35.00,100327198,FONSECA, Fernando
969,"MILLER, Joshua",+1,USA,22 Mar 2002,6,34.75,100304468,MILLER, Joshua
970,"AGARWAL, Anurag",+1,IND,16 Jun 2001,32,34.75,100278561,AGARWAL, Anurag
971,"ZHANG, Yi Wei",+1,CHN,13 Apr 2001,19,34.50,100298735,ZHANG, Yi Wei
972,"SCHAEFER, Joachim Andreas",+1,NOR,20 Jan 2000,18,34.50,100227420,SCHAEFER, Joachim Andreas
973,"WIKLUND, Olof",+1,SWE,30 Sep 2000,18,34.50,100275977,WIKLUND, Olof
974,"TSAO, Chia-Fan",+1,TPE,22 Mar 2002,23,34.50,100311375,TSAO, Chia-Fan
975,"ARRIBAGE, Theo",+1,FRA,09 Oct 2000,13,34.25,100286326,ARRIBAGE, Theo
976,"CHUEV, Nikita",+1,RUS,20 Dec 2001,33,34.25,100222089,CHUEV, Nikita
977,"BORISOV, Maximilian",+1,BUL,21 Jan 2002,15,34.25,100299988,BORISOV, Maximilian
978,"HARTENSTEIN, Jonas Pelle",+1,GER,27 Jul 2001,14,34.00,100237395,HARTENSTEIN, Jonas Pelle
979,"GAMEZ, Sebastian",+1,COL,06 Jun 2000,33,33.75,100310046,GAMEZ, Sebastian
980,"SYDOW, Frederick",+1,ARU,13 Jun 2001,12,33.75,100331160,SYDOW, Frederick
981,"BEN ALI, Mohamed Selim",+1,TUN,07 Feb 2000,26,33.75,100261589,BEN ALI, Mohamed Selim
982,"KARIM, Yassin",+396,EGY,11 Nov 2002,11,33.75,100349070,KARIM, Yassin
983,"BAGNOLINI, Daniel",0,ITA,13 Feb 2003,16,33.75,100281973,BAGNOLINI, Daniel
984,"NORDBY, Felix",+1,NOR,25 Dec 2002,23,33.50,100249022,NORDBY, Felix
985,"RAHMAN, Azad",+1,TJK,16 Jan 2002,23,33.50,100242372,RAHMAN, Azad
986,"COHEN, Aaron",+1,ISR,21 Aug 2002,16,33.50,100258990,COHEN, Aaron
987,"GARCIA, Matthew",+94,PHI,25 Jul 2002,28,33.50,100334168,GARCIA, Matthew
988,"DIMITROV, Vasil",0,BUL,05 Dec 2002,21,33.50,100256176,DIMITROV, Vasil
989,"TSITSIPAS, Petros",0,GRE,27 Jul 2000,8,33.25,100188341,TSITSIPAS, Petros
990,"BENYA, Roee",0,ISR,18 Feb 2000,9,33.25,100258894,BENYA, Roee
991,"PAVESKA, Daniel",+2,AUS,02 Mar 2002,24,33.00,100324984,PAVESKA, Daniel
992,"ZISSWILLER , Loris",+3,FRA,18 Jul 2001,4,33.00,100251825,ZISSWILLER , Loris
993,"FERY, Arthur",+3,GBR,12 Jul 2002,11,33.00,100252594,FERY, Arthur
994,"PODOROZHNYI, Artem",+4,UKR,31 Oct 2003,14,33.00,100304019,PODOROZHNYI, Artem
995,"JANG, Taeha",+88,KOR,02 Aug 2002,14,32.75,100302363,JANG, Taeha
996,"TRI PRASETYO, Rafli Feby Putra",+3,INA,28 Feb 2001,12,32.75,100279035,TRI PRASETYO, Rafli Feby Putra
997,"DE ALMEIDA, Joaquim",+90,BRA,14 Mar 2002,18,32.50,100358827,DE ALMEIDA, Joaquim
998,"LOPEZ, Noah",+91,SUI,25 Feb 2002,20,32.50,100276945,LOPEZ, Noah
999,"VONDRAK, Martin",+1,CZE,21 May 2001,11,32.25,100297969,VONDRAK, Martin
1000,"BUCKLAND, Bradley",+2,GBR,11 Sep 2000,16,32.00,100271413,BUCKLAND, Bradley
1001,"DJAKOURIS, Antreas",+2,CYP,31 May 2002,14,32.00,100267135,DJAKOURIS, Antreas
1002,"AKSENOKS, Rudolfs",+2,LAT,21 Jan 2001,30,32.00,100237875,AKSENOKS, Rudolfs
1003,"COSSIOTERRAZAS, Freddy",+2,BOL,10 May 2001,16,32.00,100356442,COSSIOTERRAZAS, Freddy
1004,"THANOS, Aristotelis",+2,GRE,07 Apr 2001,3,32.00,100280025,THANOS, Aristotelis
1005,"JANKOVIC, Luka",-14,SRB,17 Jul 2000,30,32.00,100236585,JANKOVIC, Luka
1006,"LANE, Lewie",+2,GER,02 Jan 2001,9,31.75,100272533,LANE, Lewie
1007,"WOODMAN, Mikaeel",+193,RSA,31 May 2003,23,31.75,100339370,WOODMAN, Mikaeel
1008,"CASTILLO MARTINEZ, Paulo Cesar",+164,ECU,12 Jul 2001,20,31.75,100346719,CASTILLO MARTINEZ, Paulo Cesar
1009,"YI, Zhong",0,CHN,26 May 2001,22,31.75,100323346,YI, Zhong
1010,"TRICERRI, Shuannon",0,AUS,01 Feb 2003,26,31.50,100342501,TRICERRI, Shuannon
1011,"CABALLER, Joaquin",-10,ESP,16 Nov 2001,14,31.50,100318224,CABALLER, Joaquin
1012,"TSIANG, Tsholofelo",-1,BOT,10 Mar 2002,26,31.50,100307275,TSIANG, Tsholofelo
1013,"ZHENG, Baoluo",+1739,CHN,28 Apr 2001,8,31.50,100276179,ZHENG, Baoluo
1014,"STRELCHENKO, Daniil",-2,UKR,11 Nov 2000,12,31.25,100257105,STRELCHENKO, Daniil
1015,"KIJAC, Nikola",+117,SRB,29 Apr 2001,23,31.25,100259107,KIJAC, Nikola
1016,"N'TCHA, Delmas",-539,BEN,16 Jun 2000,4,31.25,100265866,N'TCHA, Delmas
1017,"NIDUNJIANZAN, Fnu",-4,CHN,07 Jan 2004,15,31.25,100357356,NIDUNJIANZAN, Fnu
1018,"ZHIBUL, Daniil",-4,RUS,18 Jan 2003,29,31.25,100292470,ZHIBUL, Daniil
1019,"HOOGMARTENS, Alexander",+522,BEL,07 May 2002,13,31.25,100281089,HOOGMARTENS, Alexander
1020,"FRANCHINI, Santiago Pedro",-89,ARG,10 May 2001,7,31.00,100337611,FRANCHINI, Santiago Pedro
1021,"RONCADELLI, Franco",-6,URU,06 Feb 2000,14,31.00,100335485,RONCADELLI, Franco
1022,"SHIKHABUDINOV, Ustarkhan",-6,RUS,15 Aug 2001,12,31.00,100273882,SHIKHABUDINOV, Ustarkhan
1023,"VALEOV, Hristo",-6,BUL,11 Sep 2000,13,31.00,100255251,VALEOV, Hristo
1024,"LIM, SeungJoon",-6,KOR,15 Apr 2000,8,30.75,100277233,LIM, SeungJoon
1025,"YANG, Zijiang",-6,CHN,20 Sep 2000,14,30.75,100299432,YANG, Zijiang
1026,"MORET, Joris",-6,FRA,25 Jul 2001,4,30.75,100248565,MORET, Joris
1027,"RALSTON, Caleb",-6,IRL,20 May 2000,22,30.75,100260200,RALSTON, Caleb
1028,"TARAMONLIS , Dimosthenis",-6,GRE,10 May 2001,10,30.50,100229657,TARAMONLIS , Dimosthenis
1029,"RAQUIN , Leo",-6,FRA,25 Feb 2003,26,30.50,100276486,RAQUIN , Leo
1030,"HANN, Will",-6,AUS,08 Jun 2001,18,30.50,100318679,HANN, Will
1031,"CSERESZNYES, Mate",+122,HUN,07 Mar 2001,16,30.50,100260376,CSERESZNYES, Mate
1032,"WILSON, Jonah",-7,USA,20 Jan 2001,15,30.25,100303174,WILSON, Jonah
1033,"DE JAGER, Jesse",-7,NED,05 Apr 2002,22,30.25,100273079,DE JAGER, Jesse
1034,"MUELLER, Andrew Patrick",-7,GUA,26 Aug 2000,20,30.25,100292417,MUELLER, Andrew Patrick
1035,"HEPBURN , Aaron",-7,GBR,11 Jan 2000,12,30.25,100224452,HEPBURN , Aaron
1036,"NIRUNDORN, Tanapatt",+58,THA,10 Jan 2004,24,30.25,100329002,NIRUNDORN, Tanapatt
1037,"PAVLOVIC, Luka",-7,FRA,30 Mar 2000,1,30.00,100224995,PAVLOVIC, Luka
1038,"GUPTA, Aditya",-7,USA,08 Dec 2001,1,30.00,100316587,GUPTA, Aditya
1038,"HELLER, Michael",-7,USA,13 May 2000,1,30.00,100291604,HELLER, Michael
1040,"HUETE, Alvaro",-7,ESP,19 Jan 2001,11,30.00,100313571,HUETE, Alvaro
1041,"BHATIA, Aryaan",-7,IND,23 Aug 2002,14,30.00,100348790,BHATIA, Aryaan
1042,"BELMAHI, Mehdi",-7,MAR,30 Mar 2002,12,30.00,100271103,BELMAHI, Mehdi
1042,"COELHO, Fabio",-7,POR,24 May 2000,2,30.00,100273095,COELHO, Fabio
1042,"PONTE, Maikol",-7,CUB,15 Dec 2000,2,30.00,100311472,PONTE, Maikol
1045,"SLEEM, Rabee",-145,SYR,01 Jan 2001,6,30.00,100291087,SLEEM, Rabee
1046,"CACCIAPUOTI, Simone",-8,ITA,27 Aug 2000,16,29.75,100202287,CACCIAPUOTI, Simone
1047,"QUAYLE, David",-8,GBR,04 Jun 2000,16,29.75,100294622,QUAYLE, David
1048,"KOSINSKI , Patryk",-8,POL,21 Nov 2000,14,29.75,100214663,KOSINSKI , Patryk
1049,"NAOUI, Mouad",-7,MAR,19 Sep 2002,19,29.75,100305362,NAOUI, Mouad
1050,"AGUIAR KUNTZ, Bryan",-7,BRA,22 Jul 2002,16,29.50,100347451,AGUIAR KUNTZ, Bryan
1051,"DE SALES CHAVES MACHADO, Ricardo",-7,BRA,14 Mar 2001,16,29.50,100365699,DE SALES CHAVES MACHADO, Ricardo
1052,"BROWN, Preston",-7,USA,23 Aug 2001,13,29.50,100295956,BROWN, Preston
1053,"SERRA VIEIRA, Bernardo",-6,POR,22 Feb 2001,13,29.50,100204288,SERRA VIEIRA, Bernardo
1054,"NEZAR, Damien",+214,RSA,05 Jun 2002,18,29.25,100247702,NEZAR, Damien
1055,"ROBBERTSE, Wikus",+214,RSA,31 Jan 2001,10,29.25,100247720,ROBBERTSE, Wikus
1056,"GADAMAURI, Buvaysar",-8,BEL,10 Jul 2000,2,29.25,100227099,GADAMAURI, Buvaysar
1057,"KARAGOZOGLU, Kemal",-8,TUR,12 Jan 2001,13,29.25,100203528,KARAGOZOGLU, Kemal
1058,"LANGE, Sean Lennart",-8,GER,28 Mar 2001,7,29.00,100225704,LANGE, Sean Lennart
1059,"BORISIOUK, Martin",-8,BLR,04 Jul 2000,9,29.00,100199881,BORISIOUK, Martin
1060,"WILSON, Randy",-8,USA,21 Dec 2000,4,29.00,100332330,WILSON, Randy
1061,"ELDIYAR UULU , Erbol",-8,RUS,03 Feb 2002,20,29.00,100249269,ELDIYAR UULU , Erbol
1062,"KASPERSKI, Wojciech",-8,POL,09 Feb 2001,25,29.00,100284836,KASPERSKI, Wojciech
1063,"SNITARI, Ilya",-8,MDA,20 Mar 2002,10,29.00,100234754,SNITARI, Ilya
1064,"FEIXAS PANELLA , Pol",-8,ESP,12 Jan 2001,11,28.75,100251328,FEIXAS PANELLA , Pol
1065,"WONG, Patrick Yeh Hsiang",-8,TPE,09 Aug 2001,20,28.75,100298544,WONG, Patrick Yeh Hsiang
1066,"JOHNSON, Connor",-8,AUS,16 Jul 2001,12,28.75,100284962,JOHNSON, Connor
1067,"GORDEEV, Grigorii",-7,RUS,01 Feb 2003,14,28.75,100293982,GORDEEV, Grigorii
1068,"TIMANGKUL, Anapat",-6,THA,18 Jun 2002,17,28.75,100321703,TIMANGKUL, Anapat
1069,"HOEIJMANS, Luc",+355,SUI,15 Aug 2001,17,28.75,100264062,HOEIJMANS, Luc
1070,"WOOD, Enrico",-7,ITA,06 Mar 2002,26,28.75,100283956,WOOD, Enrico
1071,"DAGLIS, Christos-Panagiotis",-64,GRE,02 Aug 2000,16,28.75,100284069,DAGLIS, Christos-Panagiotis
1072,"PRAGANA, Antonio Pedro",-7,POR,26 Jul 2001,6,28.75,100284819,PRAGANA, Antonio Pedro
1073,"RAJPUT, Shashikant",-7,IND,13 Nov 2001,17,28.50,100348751,RAJPUT, Shashikant
1074,"NIKOLYUK, Mark",-7,UKR,25 Oct 2000,14,28.50,100243256,NIKOLYUK, Mark
1075,"GURUSWAMY, Arun Venkat",-7,USA,22 Mar 2002,25,28.50,100283854,GURUSWAMY, Arun Venkat
1076,"BIANCHI, Juan Jose",-7,USA,09 Jan 2001,8,28.50,100350299,BIANCHI, Juan Jose
1077,"DURON GARZA, Mario Alberto",-7,MEX,20 Feb 2002,16,28.50,100329830,DURON GARZA, Mario Alberto
1078,"RATA, Cezar",+202,USA,22 May 2001,5,28.50,100306904,RATA, Cezar
1079,"GONZALEZ, Alejo",-7,ARG,27 Feb 2002,10,28.50,100348264,GONZALEZ, Alejo
1080,"HASENKOPF, Mariano Alberto",-190,GER,15 Nov 2000,4,28.25,100198353,HASENKOPF, Mariano Alberto
1081,"BOBICHON , Matisse",-8,FRA,16 Jan 2002,13,28.25,100269985,BOBICHON , Matisse
1082,"CASTRO, Victor",-8,BRA,23 Jun 2000,12,28.25,100317147,CASTRO, Victor
1082,"HESSELS, Alexson Naydjee",-8,ARU,02 Feb 2001,8,28.25,100242192,HESSELS, Alexson Naydjee
1084,"CADAVID BALLESTEROS, Pedro",-8,COL,12 Jun 2001,23,28.25,100345773,CADAVID BALLESTEROS, Pedro
1085,"LLANES, Francisco",-8,URU,16 Apr 2002,9,28.25,100334404,LLANES, Francisco
1086,"PHUNG, Timothy",+93,USA,28 Aug 2003,17,28.25,100356510,PHUNG, Timothy
1087,"FERNANDEZ HORTA, Alvaro",-9,ESP,24 Oct 2000,8,28.00,100230019,FERNANDEZ HORTA, Alvaro
1088,"LIN, Guangxian",-27,TPE,13 May 2000,12,28.00,100313509,LIN, Guangxian
1089,"EREL , Muhammed Kaan",-10,TUR,27 Jul 2002,22,28.00,100244643,EREL , Muhammed Kaan
1090,"DALMASSO , Guillaume",-10,FRA,14 Oct 2002,14,28.00,100284830,DALMASSO , Guillaume
1091,"SASNOUSKI , Aliaksandr",-9,BLR,12 Jan 2001,20,28.00,100226317,SASNOUSKI , Aliaksandr
1092,"ZEDERBAUER LAPENTTI, Alexander",+36,ECU,21 Oct 2001,29,28.00,100346755,ZEDERBAUER LAPENTTI, Alexander
1093,"BERMEJO, Facundo",-96,ARG,03 May 2000,12,28.00,100308542,BERMEJO, Facundo
1094,"HOHMANN, Ronald",-10,USA,01 Aug 2001,4,27.75,100298684,HOHMANN, Ronald
1095,"ROOTHMAN, Carl",+54,RSA,23 Jan 2003,17,27.75,100285622,ROOTHMAN, Carl
1096,"TERZYAN, Rafik",-11,RUS,21 Jun 2000,4,27.75,100236979,TERZYAN, Rafik
1097,"BEN JEMAA, Yassine",+127,TUN,19 Apr 2002,23,27.75,100270936,BEN JEMAA, Yassine
1098,"KUSIEWICZ, Piotr",+50,POL,28 Sep 2003,22,27.50,100286373,KUSIEWICZ, Piotr
1099,"FUKUSHIMA, Ryota",-9,JPN,20 Jun 2001,11,27.25,100279053,FUKUSHIMA, Ryota
1100,"KRUGER, Connor",+71,RSA,13 Nov 2003,19,27.25,100285596,KRUGER, Connor
1101,"SIDOROV, Nikita",-10,KAZ,02 Oct 2003,21,27.00,100253815,SIDOROV, Nikita
1102,"RADOSAVLJEVIC, Mihailo",-10,SRB,24 Sep 2001,29,27.00,100235608,RADOSAVLJEVIC, Mihailo
1103,"ZIOMBER, Maciej",-10,POL,06 Mar 2001,12,27.00,100250279,ZIOMBER, Maciej
1104,"LU, Alex Xiang",-9,CAN,13 Oct 2003,21,27.00,100284979,LU, Alex Xiang
1105,"CRESPO PIEDRA, Rodrigo",+16,CRC,31 May 2001,18,27.00,100312487,CRESPO PIEDRA, Rodrigo
1106,"YAKOVLEV, Ruslan",-9,RUS,14 Jul 2000,7,26.75,100196142,YAKOVLEV, Ruslan
1107,"FU, Hong-Lin",-8,TPE,05 Dec 2001,22,26.75,100302045,FU, Hong-Lin
1108,"HELALI, Aziz",-220,TUN,14 Jun 2001,28,26.75,100226066,HELALI, Aziz
1109,"BOGDANOVICH, Maksim",-45,USA,23 Sep 2000,28,26.75,100258733,BOGDANOVICH, Maksim
1110,"HUANG, Boyao",-10,CHN,21 Feb 2002,18,26.75,100325731,HUANG, Boyao
1111,"REHBERG, Max Hans",-9,GER,13 Sep 2003,16,26.50,100262085,REHBERG, Max Hans
1112,"UENOYAMA, Taiyo",-9,JPN,25 Apr 2003,12,26.50,100309463,UENOYAMA, Taiyo
1113,"NAFAA, Achraf",-8,MAR,03 Apr 2000,6,26.25,100275159,NAFAA, Achraf
1114,"GRAZIANI, Edoardo",-8,ITA,26 Feb 2000,2,26.25,100211475,GRAZIANI, Edoardo
1115,"DABAS, Nishant",-8,IND,02 Dec 2003,7,26.25,100332107,DABAS, Nishant
1116,"WAMBA NGOUADJIO, Paul Brunel",+71,CMR,19 Mar 2003,36,26.25,100342117,WAMBA NGOUADJIO, Paul Brunel
1117,"BUENO GIL, Alvaro",-9,ESP,25 May 2000,4,26.25,100268915,BUENO GIL, Alvaro
1118,"FRYE, Bradley",-9,USA,26 Apr 2000,6,26.25,100273229,FRYE, Bradley
1118,"OMARKHANOV, Malik",-9,KAZ,12 Feb 2001,20,26.25,100253764,OMARKHANOV, Malik
1120,"TAKABA, Ren",-9,JPN,29 Apr 2000,6,26.00,100297703,TAKABA, Ren
1121,"WADHWA, Dipin",-9,IND,21 Jul 2000,10,26.00,100285010,WADHWA, Dipin
1122,"GULEN, Ali",-9,TUR,21 Aug 2001,36,26.00,100308165,GULEN, Ali
1123,"HABSUDA, Simon",-9,SVK,01 Jun 2001,24,25.75,100264539,HABSUDA, Simon
1124,"TASENKOV, Vladislav",-9,RUS,23 May 2002,24,25.75,100262545,TASENKOV, Vladislav
1125,"HOODA , Krishan",-9,IND,10 Mar 2003,18,25.75,100287036,HOODA , Krishan
1126,"LEBEDEV, Ilya",-9,RUS,14 Jan 2003,12,25.75,100253548,LEBEDEV, Ilya
1127,"SUEVICH, Karlo",-9,CRO,24 Feb 2000,10,25.75,100179578,SUEVICH, Karlo
1128,"MALKOWSKI, Jean Marc",-40,SUI,14 Feb 2002,20,25.50,100249904,MALKOWSKI, Jean Marc
1129,"JEVTIC, Andrija",-10,SRB,22 Jan 2001,39,25.50,100234274,JEVTIC, Andrija
1130,"ANDONOV, Luka Ljuben",-8,MKD,26 Feb 2001,26,25.50,100234800,ANDONOV, Luka Ljuben
1131,"TORRES, Tiago",-7,POR,08 Jul 2002,6,25.25,100280520,TORRES, Tiago
1132,"NOUWS, Bart",+205,NED,30 Aug 2002,21,25.25,100328081,NOUWS, Bart
1133,"MALLORY, Richard",-8,BER,19 Apr 2002,11,25.25,100327272,MALLORY, Richard
1134,"ILETT, Andrew",-8,AUS,20 Jul 2001,10,25.00,100353266,ILETT, Andrew
1135,"CIGNA , Nicola",-8,ITA,27 Mar 2001,7,25.00,100232332,CIGNA , Nicola
1136,"DEDTHONGLANG  , Peerapat",-7,THA,08 Jan 2002,17,25.00,100298083,DEDTHONGLANG  , Peerapat
1137,"RICO ARIAS, Nicolas Esteban",-7,COL,07 Dec 2000,23,25.00,100309867,RICO ARIAS, Nicolas Esteban
1138,"WU, Cheng Wei",-7,TPE,03 Nov 2000,8,25.00,100327073,WU, Cheng Wei
1139,"SZCZUPAK, Daniel",-6,BRA,16 Feb 2001,20,24.75,100307860,SZCZUPAK, Daniel
1140,"AL TORI, Samer",-6,ISR,07 Aug 2003,15,24.75,100291826,AL TORI, Samer
1141,"MARIYAPPA, Arjun",-100,USA,05 Jan 2000,15,24.75,100266649,MARIYAPPA, Arjun
1142,"NEEMA, Arthav",-7,IND,20 Mar 2001,29,24.75,100336291,NEEMA, Arthav
1143,"YANG, Kai Shiang",+153,TPE,04 Dec 2003,23,24.75,100345321,YANG, Kai Shiang
1144,"KANEDA, Ryota",-8,JPN,25 Jan 2003,14,24.75,100336896,KANEDA, Ryota
1145,"DABAS, Sushant",-8,IND,14 Jan 2003,8,24.50,100330585,DABAS, Sushant
1146,"POUTIS, Stylianos",+43,GRE,30 Jan 2002,24,24.50,100304984,POUTIS, Stylianos
1147,"COMU , Efe",-9,TUR,11 Jun 2002,19,24.50,100231757,COMU , Efe
1147,"FLORES, Javier",+269,ESA,23 Jan 2001,18,24.50,100284347,FLORES, Javier
1149,"ZHU, Yang",-10,CHN,04 Aug 2001,23,24.25,100323395,ZHU, Yang
1150,"SAPORTA, Tom",-10,ISR,01 Mar 2002,18,24.25,100308926,SAPORTA, Tom
1151,"SVOBODA, Jakub",-10,CZE,19 Aug 2003,16,24.25,100356272,SVOBODA, Jakub
1152,"CHRISTENSEN, Casper",-10,NOR,27 Aug 2002,25,24.25,100249699,CHRISTENSEN, Casper
1153,"NESTEROV, Petr",-10,BUL,07 Mar 2003,6,24.25,100257953,NESTEROV, Petr
1153,"YANG, Oscar",-10,CAN,12 Nov 2000,2,24.25,100303067,YANG, Oscar
1155,"HERNANDEZ, Carles",-10,ESP,25 Apr 2001,7,24.00,100298580,HERNANDEZ, Carles
1156,"TRAINOR, Arran",-10,GBR,27 Sep 2001,10,24.00,100252827,TRAINOR, Arran
1157,"KURZ, Benedict",+37,GER,30 Nov 2001,16,24.00,100250621,KURZ, Benedict
1158,"DASSANAYAKE, Jin",-8,NZL,08 May 2001,20,24.00,100333139,DASSANAYAKE, Jin
1158,"FRAGISTAS, Evan",-8,GRE,11 Oct 2000,10,24.00,100254986,FRAGISTAS, Evan
1158,"RAZVOZOV, Savva",-8,RUS,09 Jan 2003,15,24.00,100254717,RAZVOZOV, Savva
1161,"LARA FRANKLIN, Wilfredo Ricardo",-7,PER,16 Jun 2001,30,24.00,100343230,LARA FRANKLIN, Wilfredo Ricardo
1162,"PAREDES, Juan Manuel",-7,COL,05 Feb 2000,13,24.00,100312587,PAREDES, Juan Manuel
1163,"LI, Yangxuan",-7,CHN,28 Jan 2003,32,24.00,100323441,LI, Yangxuan
1164,"KOPEIKIN, Valentin",-7,RUS,25 Dec 2001,22,23.75,100318910,KOPEIKIN, Valentin
1165,"CORDEIRO, Pedro",-7,BRA,20 Apr 2000,4,23.75,100281041,CORDEIRO, Pedro
1166,"BAGRINOVSKIY, David",-7,UZB,20 Aug 2002,19,23.75,100285273,BAGRINOVSKIY, David
1167,"ERGASHEV, Sardor",-7,UZB,05 Apr 2000,9,23.75,100256447,ERGASHEV, Sardor
1168,"ARORA, Jagtar",-7,IND,23 Jul 2001,8,23.75,100289514,ARORA, Jagtar
1168,"CARLSSON HALLDIN, Linus",-7,SWE,17 Apr 2002,11,23.75,100272397,CARLSSON HALLDIN, Linus
1170,"GALIC , Marko",-6,CRO,14 Dec 2000,12,23.75,100255503,GALIC , Marko
1171,"HRABAVETS, Henadzi",-6,BLR,25 Jun 2002,19,23.75,100325734,HRABAVETS, Henadzi
1172,"SIRITAWORACHAN, Rattanan",-6,THA,14 Jan 2001,23,23.75,100273578,SIRITAWORACHAN, Rattanan
1173,"CASUCCI, Gilberto",-6,ITA,24 Apr 2001,12,23.75,100311880,CASUCCI, Gilberto
1174,"SCHABER, Marvin",-6,GER,06 Mar 2001,7,23.50,100238295,SCHABER, Marvin
1174,"TENSING, Filip",-6,SWE,13 May 2000,17,23.50,100225768,TENSING, Filip
1176,"GIANNELLA, Joao",-53,BRA,05 Apr 2000,12,23.50,100313707,GIANNELLA, Joao
1177,"STOICA , Vlad",-7,ROU,04 May 2001,19,23.50,100287551,STOICA , Vlad
1178,"HERMAN, Benedek",-5,HUN,16 Jan 2001,17,23.50,100237211,HERMAN, Benedek
1179,"MONTES DE OCA MURILLO, Rodrigo Nicolas",+159,PER,10 Feb 2003,19,23.50,100355331,MONTES DE OCA MURILLO, Rodrigo Nicolas
1180,"KUSUMO PUTRO, Iswandaru",-6,INA,06 Jan 2000,4,23.50,100252973,KUSUMO PUTRO, Iswandaru
1181,"DANIEL, Oz",-6,ISR,11 Mar 2000,8,23.25,100204755,DANIEL, Oz
1182,"KALASHNIKOV, Elisey",-6,RUS,21 Feb 2002,24,23.25,100254572,KALASHNIKOV, Elisey
1183,"KINNUNEN, Anttoni",-6,FIN,14 May 2000,19,23.25,100219601,KINNUNEN, Anttoni
1183,"TRKULJA, Sasha",-6,CAN,16 Dec 2002,6,23.25,100348986,TRKULJA, Sasha
1185,"RATAKONDA, srivatsa",-139,IND,31 May 2000,11,23.25,100264035,RATAKONDA, srivatsa
1186,"ORTIS, Theo",+24,FRA,03 Apr 2001,18,23.00,100320190,ORTIS, Theo
1187,"AZZALINI, Alessio",-7,AUS,16 Jun 2000,8,23.00,100224521,AZZALINI, Alessio
1188,"MORIYA, Gaku",-7,JPN,13 Jul 2001,11,23.00,100279063,MORIYA, Gaku
1189,"SU, Yu-Hsiang",-7,TPE,17 Feb 2000,17,23.00,100267947,SU, Yu-Hsiang
1190,"HUNG, Hsun Huang",-7,TPE,21 Jan 2001,22,23.00,100322294,HUNG, Hsun Huang
1191,"HYUN, Jun Ha",-90,KOR,21 Mar 2003,25,22.75,100287852,HYUN, Jun Ha
1192,"PALM, Benjamin",-8,GHA,24 Sep 2001,4,22.75,100244303,PALM, Benjamin
1193,"KAMARUZZAMAN, Naufal Siddiq",-73,MAS,10 Aug 2001,26,22.75,100279376,KAMARUZZAMAN, Naufal Siddiq
1194,"RUBELL, Samuel",-9,USA,01 Feb 2001,15,22.75,100221939,RUBELL, Samuel
1195,"SHKITOV, Dmytro",-9,UKR,20 Jun 2000,12,22.50,100200996,SHKITOV, Dmytro
1196,"BOUSSAYRI, Assil",+312,MAR,27 Jan 2002,20,22.50,100271958,BOUSSAYRI, Assil
1197,"ROHRER, Niklas",+42,AUT,13 Mar 2001,25,22.50,100262670,ROHRER, Niklas
1198,"YOUNAN, Michael",+6,CAN,05 Jan 2002,32,22.50,100333263,YOUNAN, Michael
1199,"SONG , Woodam",0,KOR,19 Oct 2003,27,22.50,100276813,SONG , Woodam
